Order ID,Order Date,Region,City,Segment,Ship Mode,Category,Sub-Category,Product Name,Sales Rep,Customer Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin
ORD-2025-1116,2025-08-26,South,Miami,Home Office,Same Day,Technology,Machines,Laser Printer Pro,Hiro Tanaka,Jennifer Silva,12,453.8,0.2,4356.48,3925.17,431.31,0.099
ORD-2025-1635,2025-08-26,East,Boston,Consumer,Standard Class,Office Supplies,Art,Sketch Pad Pro,Aisha Kumar,Sofia Martinez,3,11.79,0.2,28.3,16.73,11.57,0.4088
ORD-2025-2118,2025-08-26,South,Miami,Consumer,Standard Class,Technology,Machines,Label Maker,Hiro Tanaka,Carlos Singh,1,58.08,0.1,52.27,35.27,17.0,0.3252
ORD-2025-1236,2025-08-26,Central,Dallas,Consumer,Standard Class,Technology,Copiers,Compact Copier,Ethan Osei,Linda Smith,1,672.14,0.0,672.14,497.78,174.36,0.2594
ORD-2025-1292,2025-08-27,Central,Houston,Home Office,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Ethan Osei,Patricia Rodriguez,4,19.42,0.15,66.03,37.31,28.72,0.435
ORD-2025-1611,2025-08-27,West,San Francisco,Corporate,Standard Class,Office Supplies,Art,Sketch Pad Pro,Daniel Reyes,Robert Davis,2,11.24,0.05,21.36,10.07,11.29,0.5286
ORD-2025-1329,2025-08-27,East,New York,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Ben Torres,Wei Patel,2,33.64,0.3,47.1,35.44,11.66,0.2476
ORD-2025-1148,2025-08-27,Central,Chicago,Corporate,Second Class,Technology,Phones,Business Smartphone X2,Fatima Noor,Emma Singh,2,570.35,0.1,1026.63,874.0,152.63,0.1487
ORD-2025-1502,2025-08-29,South,Atlanta,Home Office,Second Class,Furniture,Tables,Round Meeting Table,Hiro Tanaka,Ava Lewis,2,248.25,0.0,496.5,344.59,151.91,0.306
ORD-2025-1048,2025-08-29,East,Boston,Corporate,Standard Class,Furniture,Tables,Round Meeting Table,Aisha Kumar,John Garcia,1,261.22,0.1,235.1,175.58,59.52,0.2532
ORD-2025-1704,2025-08-29,West,San Francisco,Home Office,Second Class,Furniture,Chairs,Ergo Mesh Office Chair,Chloe Zhang,Noah Nguyen,2,180.58,0.1,325.04,197.8,127.24,0.3915
ORD-2025-1407,2025-08-29,West,Seattle,Consumer,Standard Class,Technology,Copiers,Compact Copier,Daniel Reyes,Robert Smith,10,713.68,0.05,6779.96,5325.28,1454.68,0.2146
ORD-2025-1307,2025-08-29,Central,Houston,Consumer,Second Class,Office Supplies,Storage,File Storage Box,Ethan Osei,Wei Johnson,5,21.52,0.0,107.6,59.99,47.61,0.4425
ORD-2025-1586,2025-08-29,Central,Chicago,Corporate,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Fatima Noor,Carlos Patel,1,149.89,0.0,149.89,83.96,65.93,0.4399
ORD-2025-1982,2025-08-30,East,Boston,Corporate,Same Day,Office Supplies,Art,Sketch Pad Pro,Ben Torres,Priya Patel,1,10.51,0.05,9.98,4.88,5.1,0.511
ORD-2025-1773,2025-08-30,Central,Houston,Consumer,Standard Class,Technology,Copiers,All-in-One Copier,Fatima Noor,Emma Garcia,4,1277.23,0.0,5108.92,3848.18,1260.74,0.2468
ORD-2025-1458,2025-08-31,West,Los Angeles,Consumer,Second Class,Technology,Accessories,USB-C Hub,Daniel Reyes,Patricia Lee,1,40.5,0.1,36.45,23.36,13.09,0.3591
ORD-2025-1805,2025-08-31,West,Los Angeles,Corporate,Standard Class,Technology,Copiers,Compact Copier,Chloe Zhang,Liam Nguyen,7,754.41,0.0,5280.87,4075.95,1204.92,0.2282
ORD-2025-1570,2025-08-31,South,Atlanta,Corporate,First Class,Office Supplies,Art,Sketch Pad Pro,Hiro Tanaka,James Brown,1,10.62,0.1,9.56,5.04,4.52,0.4728
ORD-2025-2481,2025-08-31,East,Philadelphia,Corporate,Same Day,Office Supplies,Storage,Rolling File Cart,Ben Torres,Patricia Clark,6,85.48,0.1,461.59,319.62,141.97,0.3076
ORD-2025-1703,2025-08-31,West,San Diego,Consumer,Same Day,Technology,Machines,Laser Printer Pro,Daniel Reyes,Liam Garcia,1,472.47,0.0,472.47,371.96,100.51,0.2127
ORD-2025-2528,2025-08-31,South,Charlotte,Consumer,First Class,Technology,Copiers,Compact Copier,Grace Lin,Elizabeth Smith,1,683.85,0.0,683.85,525.29,158.56,0.2319
ORD-2025-1804,2025-09-01,South,Atlanta,Home Office,First Class,Technology,Copiers,Compact Copier,Hiro Tanaka,Ava Lee,4,730.79,0.1,2630.84,2004.55,626.29,0.2381
ORD-2025-2350,2025-09-01,Central,Chicago,Consumer,First Class,Furniture,Chairs,Ergo Mesh Office Chair,Fatima Noor,Liam Lewis,1,180.91,0.05,171.86,111.1,60.76,0.3535
ORD-2025-1341,2025-09-01,West,San Francisco,Home Office,Standard Class,Office Supplies,Storage,Rolling File Cart,Chloe Zhang,Elizabeth Garcia,1,86.07,0.0,86.07,58.07,28.0,0.3253
ORD-2025-1772,2025-09-01,East,Boston,Consumer,Second Class,Furniture,Bookcases,Corner Bookcase,Aisha Kumar,Ava Chen,4,177.7,0.05,675.26,475.21,200.05,0.2963
ORD-2025-1626,2025-09-01,Central,Chicago,Corporate,Standard Class,Technology,Phones,Business Smartphone X2,Fatima Noor,Linda Singh,1,635.48,0.0,635.48,502.07,133.41,0.2099
ORD-2025-2280,2025-09-02,Central,Houston,Consumer,Standard Class,Technology,Phones,Wireless Office Headset,Fatima Noor,Elizabeth Jones,4,132.74,0.05,504.41,363.54,140.87,0.2793
ORD-2025-1920,2025-09-02,West,San Diego,Consumer,Standard Class,Furniture,Furnishings,LED Desk Lamp,Daniel Reyes,James Jones,3,40.47,0.0,121.41,68.36,53.05,0.4369
ORD-2025-1265,2025-09-02,South,Nashville,Consumer,Second Class,Office Supplies,Storage,Rolling File Cart,Grace Lin,Sofia Garcia,1,87.4,0.0,87.4,57.37,30.03,0.3436
ORD-2025-1385,2025-09-03,East,Philadelphia,Corporate,Standard Class,Technology,Phones,Business Smartphone X2,Aisha Kumar,Patricia Silva,3,616.99,0.0,1850.97,1473.86,377.11,0.2037
ORD-2025-1749,2025-09-03,East,Boston,Corporate,Standard Class,Furniture,Furnishings,LED Desk Lamp,Ben Torres,David Lewis,1,39.61,0.0,39.61,19.26,20.35,0.5138
ORD-2025-1926,2025-09-03,East,New York,Consumer,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Aisha Kumar,Linda Silva,5,8.77,0.05,41.66,19.38,22.28,0.5348
ORD-2025-2127,2025-09-03,Central,Houston,Corporate,Standard Class,Technology,Accessories,Wireless Mouse,Ethan Osei,Olivia Patel,1,31.05,0.2,24.84,17.35,7.49,0.3015
ORD-2025-2019,2025-09-04,West,Seattle,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Chloe Zhang,Noah Chen,1,38.62,0.15,32.83,20.93,11.9,0.3625
ORD-2025-2492,2025-09-04,East,Boston,Home Office,Standard Class,Office Supplies,Storage,File Storage Box,Ben Torres,Sofia Nguyen,2,21.96,0.2,35.14,22.74,12.4,0.3529
ORD-2025-2123,2025-09-05,East,Boston,Consumer,Same Day,Office Supplies,Storage,File Storage Box,Ben Torres,Mateo Brown,2,22.76,0.2,36.42,24.13,12.29,0.3375
ORD-2025-1361,2025-09-05,East,Newark,Consumer,Standard Class,Furniture,Furnishings,LED Desk Lamp,Ben Torres,Mateo Brown,3,40.07,0.15,102.18,59.32,42.86,0.4195
ORD-2025-2202,2025-09-05,South,Charlotte,Consumer,Second Class,Technology,Machines,Label Maker,Grace Lin,Jennifer Patel,3,58.85,0.0,176.55,101.53,75.02,0.4249
ORD-2025-2427,2025-09-05,West,Los Angeles,Consumer,Second Class,Furniture,Furnishings,Wall Clock,Chloe Zhang,Patricia Singh,6,23.37,0.0,140.22,65.1,75.12,0.5357
ORD-2025-1568,2025-09-05,West,San Francisco,Corporate,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Chloe Zhang,Robert Kim,9,19.1,0.15,146.12,92.84,53.28,0.3646
ORD-2025-1330,2025-09-05,East,Philadelphia,Home Office,First Class,Technology,Machines,Laser Printer Pro,Aisha Kumar,Robert Lee,7,464.9,0.0,3254.3,2323.37,930.93,0.2861
ORD-2025-2292,2025-09-06,Central,Houston,Corporate,Second Class,Furniture,Tables,Round Meeting Table,Fatima Noor,Linda Lee,1,274.01,0.3,191.81,152.9,38.91,0.2029
ORD-2025-1921,2025-09-06,West,San Diego,Consumer,Second Class,Office Supplies,Binders,Presentation Binder Set,Chloe Zhang,Jennifer Nguyen,1,17.48,0.0,17.48,9.42,8.06,0.4611
ORD-2025-1678,2025-09-06,East,Newark,Consumer,Same Day,Office Supplies,Paper,Premium Copy Paper (case),Ben Torres,Emma Rodriguez,5,35.31,0.15,150.07,99.31,50.76,0.3382
ORD-2025-2073,2025-09-07,South,Charlotte,Corporate,Standard Class,Furniture,Tables,Conference Table 8ft,Hiro Tanaka,Mateo Brown,7,949.0,0.05,6310.85,4805.0,1505.85,0.2386
ORD-2025-1685,2025-09-07,South,Charlotte,Corporate,First Class,Office Supplies,Art,Sketch Pad Pro,Grace Lin,Robert Clark,3,10.73,0.05,30.58,15.36,15.22,0.4977
ORD-2025-2550,2025-09-07,West,San Francisco,Corporate,Standard Class,Furniture,Chairs,Ergo Mesh Office Chair,Daniel Reyes,Mateo Johnson,5,182.35,0.0,911.75,555.34,356.41,0.3909
ORD-2025-1840,2025-09-08,East,Boston,Consumer,First Class,Technology,Accessories,Wireless Mouse,Aisha Kumar,Noah Silva,2,27.95,0.15,47.52,30.9,16.62,0.3497
ORD-2025-1578,2025-09-08,Central,Houston,Corporate,Standard Class,Office Supplies,Binders,Presentation Binder Set,Ethan Osei,Linda Kim,8,18.93,0.0,151.44,70.03,81.41,0.5376
ORD-2025-2584,2025-09-08,Central,Dallas,Corporate,Standard Class,Technology,Machines,Label Maker,Ethan Osei,Olivia Singh,3,59.53,0.1,160.73,106.88,53.85,0.335
ORD-2025-1799,2025-09-08,West,San Francisco,Corporate,Standard Class,Furniture,Tables,Adjustable Standing Desk,Daniel Reyes,Priya Silva,9,440.62,0.2,3172.46,2290.13,882.33,0.2781
ORD-2025-1709,2025-09-08,South,Charlotte,Consumer,First Class,Technology,Machines,Laser Printer Pro,Hiro Tanaka,Wei Davis,2,470.22,0.0,940.44,692.84,247.6,0.2633
ORD-2025-1948,2025-09-08,South,Miami,Corporate,Standard Class,Office Supplies,Storage,Rolling File Cart,Hiro Tanaka,Linda Nguyen,1,85.82,0.0,85.82,53.6,32.22,0.3754
ORD-2025-1721,2025-09-09,West,San Diego,Home Office,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Chloe Zhang,Jennifer Silva,1,8.78,0.2,7.02,3.26,3.76,0.5356
ORD-2025-2416,2025-09-09,West,San Diego,Consumer,Second Class,Office Supplies,Binders,Presentation Binder Set,Daniel Reyes,Elizabeth Jones,5,18.77,0.05,89.16,43.98,45.18,0.5067
ORD-2025-1357,2025-09-10,South,Miami,Consumer,First Class,Furniture,Bookcases,Corner Bookcase,Hiro Tanaka,Olivia Davis,7,173.39,0.2,970.98,722.07,248.91,0.2563
ORD-2025-1714,2025-09-11,South,Nashville,Corporate,Second Class,Office Supplies,Art,Marker Set,Hiro Tanaka,Jennifer Clark,7,16.08,0.0,112.56,52.98,59.58,0.5293
ORD-2025-1894,2025-09-11,South,Atlanta,Consumer,Standard Class,Furniture,Furnishings,LED Desk Lamp,Hiro Tanaka,Wei Nguyen,4,42.08,0.05,159.9,92.63,67.27,0.4207
ORD-2025-1620,2025-09-11,East,New York,Consumer,Same Day,Technology,Machines,Label Maker,Aisha Kumar,Noah Miller,2,59.05,0.05,112.19,70.4,41.79,0.3725
ORD-2025-1984,2025-09-12,Central,Chicago,Corporate,Standard Class,Office Supplies,Supplies,Scissors Set,Fatima Noor,Elizabeth Johnson,6,7.66,0.0,45.96,24.65,21.31,0.4637
ORD-2025-2337,2025-09-12,East,New York,Consumer,Second Class,Furniture,Bookcases,5-Shelf Bookcase,Aisha Kumar,Mary Kim,3,155.61,0.05,443.49,259.72,183.77,0.4144
ORD-2025-1380,2025-09-12,Central,Minneapolis,Corporate,Standard Class,Office Supplies,Art,Marker Set,Fatima Noor,Emma Davis,1,16.11,0.15,13.69,7.51,6.18,0.4514
ORD-2025-1518,2025-09-12,East,Boston,Consumer,First Class,Office Supplies,Art,Marker Set,Ben Torres,Priya Patel,2,15.19,0.2,24.3,13.9,10.4,0.428
ORD-2025-1007,2025-09-13,West,San Diego,Consumer,Standard Class,Furniture,Tables,Round Meeting Table,Chloe Zhang,Sofia Lewis,1,258.9,0.3,181.23,140.07,41.16,0.2271
ORD-2025-2524,2025-09-13,West,Los Angeles,Consumer,Standard Class,Technology,Machines,Label Maker,Chloe Zhang,Mary Patel,1,56.77,0.05,53.93,32.75,21.18,0.3927
ORD-2025-1340,2025-09-14,East,New York,Corporate,Second Class,Office Supplies,Art,Marker Set,Aisha Kumar,Carlos Singh,2,15.75,0.2,25.2,14.21,10.99,0.4361
ORD-2025-1754,2025-09-15,East,Boston,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Aisha Kumar,Robert Nguyen,4,38.94,0.05,147.97,99.38,48.59,0.3284
ORD-2025-1088,2025-09-15,East,Newark,Home Office,Second Class,Office Supplies,Art,Marker Set,Aisha Kumar,Mary Nguyen,1,16.0,0.0,16.0,7.67,8.33,0.5206
ORD-2025-2090,2025-09-16,East,Boston,Consumer,Second Class,Furniture,Tables,Adjustable Standing Desk,Aisha Kumar,Liam Chen,2,444.37,0.0,888.74,555.82,332.92,0.3746
ORD-2025-1327,2025-09-17,West,Los Angeles,Consumer,Same Day,Office Supplies,Binders,Presentation Binder Set,Chloe Zhang,Michael Lewis,1,18.19,0.2,14.55,8.5,6.05,0.4158
ORD-2025-2247,2025-09-18,West,San Francisco,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Chloe Zhang,Robert Smith,1,29.06,0.3,20.34,13.67,6.67,0.3279
ORD-2025-2531,2025-09-18,Central,Dallas,Corporate,First Class,Technology,Accessories,USB-C Hub,Ethan Osei,Elizabeth Kim,7,40.64,0.05,270.26,173.09,97.17,0.3595
ORD-2025-1131,2025-09-18,West,Los Angeles,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Daniel Reyes,David Patel,3,430.18,0.0,1290.54,993.02,297.52,0.2305
ORD-2025-2357,2025-09-18,Central,Minneapolis,Home Office,Same Day,Office Supplies,Storage,File Storage Box,Ethan Osei,Elizabeth Johnson,2,22.1,0.1,39.78,24.85,14.93,0.3753
ORD-2025-1708,2025-09-19,West,San Diego,Corporate,Second Class,Technology,Accessories,USB-C Hub,Chloe Zhang,Emma Brown,6,39.73,0.0,238.38,142.45,95.93,0.4024
ORD-2025-1127,2025-09-19,West,Los Angeles,Home Office,Same Day,Office Supplies,Art,Sketch Pad Pro,Chloe Zhang,Michael Martinez,2,11.37,0.2,18.19,9.87,8.32,0.4574
ORD-2025-1403,2025-09-19,East,Philadelphia,Consumer,Second Class,Office Supplies,Art,Sketch Pad Pro,Aisha Kumar,James Martinez,1,10.48,0.15,8.91,4.66,4.25,0.477
ORD-2025-1585,2025-09-20,West,Los Angeles,Consumer,Standard Class,Furniture,Furnishings,LED Desk Lamp,Daniel Reyes,Elizabeth Khan,5,37.23,0.05,176.84,96.59,80.25,0.4538
ORD-2025-1651,2025-09-20,East,Newark,Corporate,Standard Class,Furniture,Chairs,Executive Leather Chair,Ben Torres,Olivia Johnson,9,350.66,0.0,3155.94,2011.32,1144.62,0.3627
ORD-2025-1966,2025-09-21,East,Philadelphia,Corporate,Second Class,Technology,Machines,Laser Printer Pro,Aisha Kumar,John Nguyen,4,441.73,0.1,1590.23,1352.31,237.92,0.1496
ORD-2025-2420,2025-09-22,Central,Dallas,Consumer,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Fatima Noor,Wei Martinez,5,11.98,0.0,59.9,29.13,30.77,0.5137
ORD-2025-1533,2025-09-22,South,Nashville,Consumer,Standard Class,Office Supplies,Binders,Presentation Binder Set,Grace Lin,Patricia Jones,2,18.85,0.05,35.81,18.63,17.18,0.4798
ORD-2025-2273,2025-09-23,West,Los Angeles,Consumer,Standard Class,Furniture,Furnishings,Wall Clock,Daniel Reyes,Linda Davis,1,24.53,0.2,19.62,11.77,7.85,0.4001
ORD-2025-1233,2025-09-23,West,San Francisco,Consumer,Standard Class,Furniture,Chairs,Executive Leather Chair,Chloe Zhang,David Singh,3,358.5,0.0,1075.5,630.66,444.84,0.4136
ORD-2025-1731,2025-09-23,East,Philadelphia,Home Office,Second Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Ben Torres,Sofia Singh,1,11.84,0.1,10.66,5.46,5.2,0.4878
ORD-2025-2380,2025-09-24,West,Seattle,Consumer,First Class,Technology,Copiers,All-in-One Copier,Daniel Reyes,Emma Khan,6,1402.42,0.05,7993.79,6885.77,1108.02,0.1386
ORD-2025-2399,2025-09-24,East,Philadelphia,Corporate,Second Class,Furniture,Bookcases,Corner Bookcase,Aisha Kumar,John Garcia,6,171.39,0.15,874.09,625.6,248.49,0.2843
ORD-2025-1010,2025-09-24,Central,Dallas,Consumer,First Class,Furniture,Furnishings,LED Desk Lamp,Ethan Osei,Emma Jones,1,39.46,0.05,37.49,19.04,18.45,0.4921
ORD-2025-1457,2025-09-25,South,Nashville,Consumer,First Class,Furniture,Chairs,Ergo Mesh Office Chair,Grace Lin,Elizabeth Garcia,5,197.98,0.15,841.41,537.4,304.01,0.3613
ORD-2025-2259,2025-09-26,Central,Chicago,Consumer,Standard Class,Furniture,Bookcases,Corner Bookcase,Ethan Osei,Noah Patel,1,187.88,0.0,187.88,119.34,68.54,0.3648
ORD-2025-2305,2025-09-26,West,San Francisco,Consumer,Second Class,Technology,Phones,Business Smartphone X2,Daniel Reyes,Elizabeth Khan,2,618.83,0.2,990.13,912.71,77.42,0.0782
ORD-2025-1156,2025-09-26,East,New York,Consumer,Standard Class,Technology,Phones,Wireless Office Headset,Ben Torres,Sofia Kim,6,134.71,0.1,727.43,535.19,192.24,0.2643
ORD-2025-2242,2025-09-26,East,Boston,Home Office,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Ben Torres,Priya Kim,2,8.65,0.0,17.3,7.14,10.16,0.5873
ORD-2025-1498,2025-09-26,Central,Houston,Home Office,Second Class,Office Supplies,Storage,Rolling File Cart,Fatima Noor,Michael Nguyen,7,88.35,0.2,494.76,350.18,144.58,0.2922
ORD-2025-1418,2025-09-27,East,Boston,Consumer,Standard Class,Technology,Phones,Wireless Office Headset,Aisha Kumar,Liam Williams,1,124.75,0.0,124.75,79.95,44.8,0.3591
ORD-2025-2448,2025-09-27,West,San Francisco,Consumer,First Class,Technology,Copiers,Compact Copier,Daniel Reyes,Olivia Nguyen,3,697.87,0.15,1779.57,1517.72,261.85,0.1471
ORD-2025-1451,2025-09-27,West,San Diego,Home Office,Second Class,Technology,Accessories,USB-C Hub,Daniel Reyes,Jennifer Chen,4,37.2,0.3,104.16,78.63,25.53,0.2451
ORD-2025-1955,2025-09-28,South,Charlotte,Corporate,Standard Class,Technology,Phones,Wireless Office Headset,Grace Lin,Olivia Chen,5,123.16,0.15,523.43,381.25,142.18,0.2716
ORD-2025-2437,2025-09-28,West,San Diego,Corporate,Standard Class,Furniture,Chairs,Stackable Guest Chair,Chloe Zhang,John Nguyen,1,86.29,0.0,86.29,47.03,39.26,0.455
ORD-2025-1999,2025-09-28,South,Charlotte,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Grace Lin,Carlos Silva,4,478.51,0.0,1914.04,1482.06,431.98,0.2257
ORD-2025-1066,2025-09-28,Central,Houston,Corporate,Standard Class,Technology,Machines,Label Maker,Fatima Noor,Patricia Nguyen,11,57.13,0.3,439.9,328.86,111.04,0.2524
ORD-2025-2017,2025-09-28,West,San Francisco,Consumer,Standard Class,Technology,Copiers,Compact Copier,Chloe Zhang,Noah Brown,7,747.22,0.1,4707.49,3609.1,1098.39,0.2333
ORD-2025-2261,2025-09-28,Central,Dallas,Consumer,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Fatima Noor,Mateo Jones,1,11.98,0.1,10.78,5.29,5.49,0.5093
ORD-2025-1582,2025-09-28,East,New York,Consumer,Standard Class,Furniture,Chairs,Ergo Mesh Office Chair,Aisha Kumar,Elizabeth Singh,7,199.41,0.0,1395.87,784.89,610.98,0.4377
ORD-2025-2490,2025-09-28,South,Nashville,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Grace Lin,Carlos Kim,7,19.85,0.0,138.95,79.15,59.8,0.4304
ORD-2025-2500,2025-09-29,Central,Minneapolis,Consumer,Second Class,Technology,Machines,Label Maker,Fatima Noor,Michael Singh,1,56.08,0.1,50.47,35.56,14.91,0.2954
ORD-2025-2322,2025-09-30,East,Philadelphia,Consumer,First Class,Technology,Accessories,Wireless Mouse,Ben Torres,Carlos Jones,3,30.52,0.3,64.09,48.27,15.82,0.2468
ORD-2025-1687,2025-09-30,East,Philadelphia,Consumer,Second Class,Furniture,Tables,Round Meeting Table,Ben Torres,Olivia Khan,2,266.87,0.1,480.37,366.66,113.71,0.2367
ORD-2025-2198,2025-09-30,South,Nashville,Consumer,First Class,Office Supplies,Art,Marker Set,Grace Lin,John Clark,2,15.02,0.05,28.54,15.02,13.52,0.4737
ORD-2025-1655,2025-09-30,Central,Chicago,Home Office,First Class,Technology,Phones,Business Smartphone X2,Fatima Noor,Mary Martinez,1,594.69,0.1,535.22,456.55,78.67,0.147
ORD-2025-1515,2025-10-01,West,San Francisco,Consumer,First Class,Furniture,Tables,Conference Table 8ft,Chloe Zhang,Patricia Lee,7,889.7,0.0,6227.9,4259.32,1968.58,0.3161
ORD-2025-1631,2025-10-01,Central,Minneapolis,Consumer,Standard Class,Technology,Copiers,Compact Copier,Ethan Osei,Ava Kim,5,715.02,0.2,2860.08,2338.77,521.31,0.1823
ORD-2025-1764,2025-10-01,South,Atlanta,Consumer,Same Day,Office Supplies,Binders,Presentation Binder Set,Hiro Tanaka,Sofia Rodriguez,5,17.37,0.15,73.82,42.43,31.39,0.4252
ORD-2025-1660,2025-10-01,South,Charlotte,Consumer,Same Day,Office Supplies,Paper,Premium Copy Paper (case),Grace Lin,Carlos Khan,2,33.78,0.05,64.18,41.72,22.46,0.35
ORD-2025-2246,2025-10-02,East,Boston,Consumer,First Class,Technology,Accessories,Wireless Mouse,Ben Torres,Emma Lewis,10,29.14,0.0,291.4,167.94,123.46,0.4237
ORD-2025-1059,2025-10-02,East,Boston,Consumer,Second Class,Furniture,Bookcases,Corner Bookcase,Aisha Kumar,Mateo Kim,3,189.87,0.15,484.17,347.15,137.02,0.283
ORD-2025-2323,2025-10-02,West,San Francisco,Home Office,Second Class,Office Supplies,Paper,Premium Copy Paper (case),Daniel Reyes,David Rodriguez,1,32.55,0.1,29.29,17.46,11.83,0.4039
ORD-2025-1235,2025-10-02,South,Atlanta,Consumer,Second Class,Furniture,Chairs,Executive Leather Chair,Hiro Tanaka,Michael Lewis,1,343.48,0.05,326.31,203.83,122.48,0.3753
ORD-2025-1234,2025-10-02,East,New York,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Ben Torres,James Martinez,2,32.75,0.05,62.22,36.39,25.83,0.4151
ORD-2025-1887,2025-10-03,West,Los Angeles,Consumer,Standard Class,Office Supplies,Art,Sketch Pad Pro,Daniel Reyes,Sofia Chen,7,10.68,0.3,52.33,28.98,23.35,0.4462
ORD-2025-2117,2025-10-03,South,Atlanta,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Grace Lin,Priya Kim,2,156.64,0.05,297.62,176.94,120.68,0.4055
ORD-2025-1930,2025-10-04,Central,Minneapolis,Consumer,Second Class,Office Supplies,Supplies,Scissors Set,Fatima Noor,Elizabeth Silva,2,8.0,0.2,12.8,7.43,5.37,0.4195
ORD-2025-1177,2025-10-04,Central,Chicago,Consumer,Second Class,Furniture,Tables,Conference Table 8ft,Fatima Noor,Liam Smith,12,904.05,0.3,7594.02,6164.71,1429.31,0.1882
ORD-2025-2563,2025-10-05,East,Boston,Consumer,Second Class,Technology,Phones,Business Smartphone X2,Aisha Kumar,Sofia Kim,5,613.21,0.0,3066.05,2241.41,824.64,0.269
ORD-2025-2132,2025-10-05,West,San Francisco,Corporate,Standard Class,Furniture,Furnishings,Wall Clock,Daniel Reyes,Mateo Lewis,2,25.69,0.0,51.38,26.07,25.31,0.4926
ORD-2025-1677,2025-10-06,West,Seattle,Corporate,Second Class,Technology,Accessories,Wireless Mouse,Chloe Zhang,John Smith,1,30.87,0.05,29.33,18.32,11.01,0.3754
ORD-2025-1448,2025-10-06,West,San Diego,Corporate,Standard Class,Technology,Accessories,USB-C Hub,Daniel Reyes,Jennifer Clark,6,41.1,0.0,246.6,155.8,90.8,0.3682
ORD-2025-1756,2025-10-06,South,Nashville,Corporate,Standard Class,Office Supplies,Storage,Rolling File Cart,Grace Lin,Olivia Kim,2,95.78,0.2,153.25,108.79,44.46,0.2901
ORD-2025-1700,2025-10-06,Central,Dallas,Corporate,Standard Class,Technology,Phones,Business Smartphone X2,Fatima Noor,Emma Kim,12,641.66,0.0,7699.92,5979.17,1720.75,0.2235
ORD-2025-1055,2025-10-06,South,Atlanta,Corporate,Standard Class,Office Supplies,Storage,Rolling File Cart,Hiro Tanaka,Olivia Silva,1,90.93,0.05,86.38,58.24,28.14,0.3258
ORD-2025-2107,2025-10-06,Central,Dallas,Consumer,Same Day,Technology,Machines,Laser Printer Pro,Ethan Osei,Priya Davis,3,467.86,0.0,1403.58,1101.04,302.54,0.2155
ORD-2025-2526,2025-10-06,East,Boston,Home Office,Same Day,Technology,Accessories,USB-C Hub,Ben Torres,Emma Nguyen,1,40.23,0.05,38.22,23.76,14.46,0.3783
ORD-2025-1281,2025-10-07,West,Los Angeles,Consumer,Standard Class,Technology,Phones,Business Smartphone X2,Daniel Reyes,Carlos Smith,6,633.16,0.05,3609.01,3053.89,555.12,0.1538
ORD-2025-1414,2025-10-08,South,Atlanta,Corporate,First Class,Furniture,Tables,Adjustable Standing Desk,Hiro Tanaka,Patricia Rodriguez,2,461.68,0.1,831.02,583.34,247.68,0.298
ORD-2025-1411,2025-10-08,East,Boston,Corporate,Standard Class,Technology,Machines,Laser Printer Pro,Ben Torres,Sofia Chen,1,460.82,0.0,460.82,351.39,109.43,0.2375
ORD-2025-2589,2025-10-08,South,Nashville,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Grace Lin,Robert Patel,1,18.1,0.0,18.1,9.6,8.5,0.4696
ORD-2025-1776,2025-10-08,Central,Dallas,Home Office,First Class,Office Supplies,Storage,File Storage Box,Fatima Noor,Sofia Lewis,1,23.1,0.1,20.79,11.88,8.91,0.4286
ORD-2025-2066,2025-10-09,West,Los Angeles,Corporate,Standard Class,Furniture,Furnishings,Wall Clock,Daniel Reyes,Carlos Singh,2,24.7,0.15,41.99,25.04,16.95,0.4037
ORD-2025-1062,2025-10-09,South,Miami,Consumer,Second Class,Office Supplies,Storage,Rolling File Cart,Grace Lin,David Smith,6,89.93,0.0,539.58,373.72,165.86,0.3074
ORD-2025-1951,2025-10-10,Central,Houston,Consumer,Standard Class,Furniture,Tables,Conference Table 8ft,Ethan Osei,Ava Jones,2,889.34,0.0,1778.68,1293.62,485.06,0.2727
ORD-2025-1225,2025-10-10,West,Los Angeles,Corporate,First Class,Technology,Accessories,Wireless Mouse,Daniel Reyes,Olivia Martinez,1,29.13,0.05,27.67,15.61,12.06,0.4359
